the_geom,cartodb_id,code_rpa,description_rep,latitude,longitude
0101000020E6100000B0E2546B616552C0F7E80DF791BD4640,535,RD-TT,Réel,45.481017,-73.584071
0101000020E6100000C9C7EE02256552C0814067D2A6C24640,536,RD-TT,Réel,45.520716,-73.580384
0101000020E6100000815B77F3546252C00B7E1B62BCC64640,537,RD-TT,Réel,45.552624,-73.536435
0101000020E6100000CD203EB0E36652C07FDC7EF964BF4640,538,RD-TT,Réel,45.495269,-73.607647
0101000020E6100000E883656CE86052C0B1F7E28BF6CC4640,539,RD-TT,Réel,45.601274,-73.514186
0101000020E61000004D486B0C3A6752C0F6D214014EC54640,540,RD-TT,Réel,45.541443,-73.612918
0101000020E61000007C478D09316652C070CFF3A78DC44640,541,RD-TT,Réel,45.535573,-73.596743
0101000020E610000090DAC4C9FD6052C0CB2C42B115CC4640,542,RD-TT,En conception,45.594412,-73.51549
0101000020E610000041B8020AF56352C0F790F0BDBFC34640,543,RD-TT,Réel,45.529289,-73.561831
0101000020E6100000689599D2FA6652C0541A31B3CFC34640,544,RD-TT,Réel,45.529776,-73.609059
0101000020E61000008D98D9E7316852C0E3FA777DE6C84640,545,RD-TT,Réel,45.569534,-73.628046
0101000020E6100000B29C84D2176452C002D4D4B2B5BC4640,546,RD-TT,En conception,45.474295,-73.563954
0101000020E610000047938B31B06052C0376DC66988D44640,547,RD-TT,Réel,45.660413,-73.510754
0101000020E6100000E97FB9162D6652C06D58535914C64640,548,RD-TT,Réel,45.547496,-73.596502
0101000020E610000030A182C30B6452C0B0ABC95356BF4640,549,RD-TT,Enlevé,45.494822,-73.563218
0101000020E6100000C26A2C616D6452C03F8D7BF31BC64640,550,RD-TT,En conception,45.547728,-73.569176
0101000020E6100000FCDF1115AA6252C0F4C5DE8B2FC64640,551,RD-TT,Enlevé,45.548326,-73.541631
0101000020E6100000B9E00CFE7E6852C02CD8463CD9BB4640,552,RD-TT,Enlevé,45.467567,-73.632751
0101000020E610000017D68D77476152C010E6762FF7CD4640,553,RD-TT,Réel,45.609106,-73.519987
0101000020E61000000726378AAC6652C01895D40968C64640,554,RD-TT,Enlevé,45.55005,-73.604281
0101000020E6100000AEB9A3FFE56452C0A110018750BD4640,555,RD-TT,Enlevé,45.47902,-73.576538
0101000020E6100000861BF0F9616252C024F0879FFFC64640,556,RD-TT,Enlevé,45.554676,-73.53723
0101000020E6100000B3412619396352C06308008E3DBD4640,557,RD-TT,Réel,45.478441,-73.55036
0101000020E61000001C96067E546252C0B8239C16BCC64640,558,RD-TT,Réel,45.552615,-73.536407
0101000020E61000003BA759A0DD6852C040A19E3E02C54640,559,RD-TT,Réel,45.539131,-73.638527
0101000020E6100000F92D3A596A6252C04AF086342ACC4640,560,RD-TT,Réel,45.595038,-73.537741
0101000020E61000007FA1478C9E6D52C06A50340F60C34640,561,RD-TT,Réel,45.526369,-73.712802
0101000020E61000005CC7B8E2E26752C011018750A5C64640,562,RD-TT,Réel,45.55192,-73.623223
0101000020E61000006DE179A9D86752C03830B95164BF4640,563,RD-TT,Réel,45.495249,-73.622599
0101000020E61000003F58C6866E6552C03D997FF44DD04640,564,RD-TT,Réel,45.627379,-73.584871
0101000020E61000005A828C800A6352C0AEA0698995C34640,565,RD-TT,Réel,45.528001,-73.547516
0101000020E6100000E90FCD3CB96752C0669FC728CFC64640,566,RD-TT,Réel,45.553197,-73.620681
0101000020E6100000CB65A3737E6452C0611A868F88BF4640,567,RD-TT,Enlevé,45.496355,-73.570218
0101000020E6100000B16B7BBB256552C0E605D847A7C24640,568,RD-TT,Réel,45.52073,-73.580428
0101000020E610000041EF8D21006652C0BCAFCA85CABB4640,569,RD-TT,Réel,45.467118,-73.593758
0101000020E6100000A0A4C002986852C0A73FFB9122C44640,570,RD-TT,Réel,45.532305,-73.634278
0101000020E610000084D558C2DA6152C0E770ADF6B0CD4640,571,RD-TT,Réel,45.606963,-73.528977
0101000020E6100000AAD216D7F86E52C06325E65949C34640,572,RD-TT,Réel,45.525676,-73.733938
0101000020E61000005F97E13FDD6352C0BD6E1118EBBD4640,573,RD-TT,Réel,45.483737,-73.560379
0101000020E610000036751E15FF6552C0BADBF5D214C34640,574,RD-TT,Réel,45.524073,-73.593694
0101000020E610000034130CE71A6352C05BEF37DA71C34640,575,RD-TT,Réel,45.526912,-73.548517
0101000020E610000006685BCD3A6752C009A69A594BC54640,576,RD-TT,Réel,45.541362,-73.612964
0101000020E61000009752978C636552C03D61890794BD4640,577,RD-TT,Réel,45.48108,-73.584201
0101000020E6100000B2666490BB6552C0DC0DA2B5A2D14640,578,RD-TT,Réel,45.637778,-73.589573
0101000020E6100000A2D288997D6552C0B39602D2FEC54640,579,RD-TT,Réel,45.546839,-73.585791
0101000020E6100000280F0BB5A66352C0683F524486BD4640,580,RD-TT,Réel,45.48066,-73.55705
0101000020E61000002A52616C216552C07C80EECB99D14640,581,RD-TT,Réel,45.637506,-73.580165
0101000020E6100000F5F6E7A2216452C0567F8461C0C24640,582,RD-TT,En conception,45.521496,-73.564553
0101000020E610000046B6F3FDD46752C00EF7915B93C64640,583,RD-TT,Réel,45.551372,-73.622375
0101000020E6100000AED51EF6426652C039D2191879C54640,584,RD-TT,Réel,45.542758,-73.597837
0101000020E61000007633A31F0D6452C0A5F78DAF3DC74640,585,RD-TT,Réel,45.55657,-73.563301
0101000020E61000009D103AE8126452C0CC7C073F71C04640,586,RD-TT,Réel,45.503456,-73.563654
0101000020E61000009A5DF756246452C010EA2285B2C24640,587,RD-TT,Réel,45.521073,-73.564718
0101000020E6100000C45E28603B6352C04CC79C67ECC14640,588,RD-TT,Réel,45.515027,-73.550499
0101000020E61000004EF1B8A8166452C07CD45FAFB0BE4640,589,RD-TT,Réel,45.489767,-73.563883
0101000020E6100000E31B0A9FAD6752C0E012807F4AC54640,590,RD-TT,En conception,45.541336,-73.619972
0101000020E61000007CD5CA845F6452C00DC347C494BE4640,591,RD-TT,Réel,45.488915,-73.56833
0101000020E61000001DACFF73986652C0EEB1F4A10BC84640,592,RD-TT,Réel,45.562855,-73.603055
0101000020E6100000894160E5D06552C0BFF04A92E7C24640,593,RD-TT,En conception,45.522692,-73.590875
0101000020E6100000C1E09A3BFA6752C0CB86359545BF4640,594,RD-TT,Réel,45.494311,-73.624648
0101000020E6100000710168942E6752C0D28C45D3D9BB4640,595,RD-TT,Réel,45.467585,-73.612218
0101000020E6100000354069A8516352C06B10E6762FC54640,596,RD-TT,Réel,45.540511,-73.551859
0101000020E610000014799274CD6C52C071E316F373C34640,597,RD-TT,Réel,45.526976,-73.70004
0101000020E6100000DC7F643A746252C023BF7E880DC64640,598,RD-TT,Réel,45.547288,-73.538344
0101000020E610000070B20DDC816352C0FA60191BBAC14640,599,RD-TT,Réel,45.513492,-73.554801
0101000020E61000000EA48B4D2B6452C032FFE89B34BD4640,600,RD-TT,Réel,45.478168,-73.565143
0101000020E6100000780DFAD2DB6352C05320B3B3E8BD4640,601,RD-TT,Réel,45.483664,-73.560292
0101000020E61000002E742502D56552C01421753BFBBA4640,602,RD-TT,Enlevé,45.460792,-73.591126
0101000020E61000007520EBA9D56552C01421753BFBBA4640,603,RD-TT,Enlevé,45.460792,-73.591166
0101000020E61000008A22A46E676252C0560DC2DCEEC54640,604,RD-TT,Réel,45.546352,-73.537563
0101000020E6100000B247A819526652C0C43E011423B94640,605,RD-TT,Enlevé,45.446383,-73.598761
0101000020E6100000807F4A95286652C068AF3E1EFABA4640,606,RD-TT,Réel,45.460758,-73.596227
0101000020E6100000603B18B14F5F52C0B58AFED0CCD14640,607,RD-TT,Réel,45.639063,-73.489239
0101000020E6100000936E4BE4826152C097E2AAB2EFC84640,608,RD-TT,Réel,45.569815,-73.523614
0101000020E61000009B02999D456A52C0EC89AE0B3FC04640,609,RD-TT,Réel,45.501924,-73.660499
0101000020E6100000A1815836736652C0750470B378B94640,610,RD-TT,Enlevé,45.448996,-73.600782
0101000020E6100000813FFCFCF76752C0DE59BBED42BF4640,611,RD-TT,Réel,45.49423,-73.624511
0101000020E6100000B9382A37516452C00ED940BAD8C04640,612,RD-TT,Réel,45.506614,-73.567457
0101000020E6100000DE9387855A6152C03F8D7BF31BCC4640,613,RD-TT,Réel,45.594603,-73.52115
0101000020E610000093020B60CA6252C05131CEDF84C64640,614,RD-TT,Réel,45.55093,-73.543602
0101000020E61000001E6B4606B96752C0823AE5D18DC64640,615,RD-TT,Réel,45.551203,-73.620668
0101000020E6100000AB967494836152C06D1B4641F0C84640,616,RD-TT,Réel,45.569832,-73.523656
0101000020E6100000963FDF162C6252C0F277EFA831C94640,617,RD-TT,Réel,45.571828,-73.533941
0101000020E6100000D1048A58C46752C08D9AAF928FBF4640,618,RD-TT,Réel,45.496569,-73.621359
0101000020E61000005B7C0A80F16852C030F488D173C54640,619,RD-TT,Réel,45.542597,-73.63974
0101000020E6100000E38920CEC36652C04888F2052DC64640,620,RD-TT,Réel,45.548249,-73.605701
0101000020E61000008A3BDEE4B76352C01AC1C6F5EFC44640,621,RD-TT,Réel,45.538573,-73.558099
0101000020E61000002F51BD35B06652C0EB39E97DE3C54640,622,RD-TT,Enlevé,45.546005,-73.604505
0101000020E6100000048E041A6C6752C01F10E84CDAC24640,623,RD-TT,Réel,45.522287,-73.615973
0101000020E61000004E29AF95D06852C0F69672BED8C54640,624,RD-TT,Réel,45.545677,-73.637731
0101000020E61000009A40118B186652C0419DF2E846D04640,625,RD-TT,Réel,45.627164,-73.595248
0101000020E610000039ED2939276252C0BCAFCA85CAC74640,626,RD-TT,Réel,45.560868,-73.533644
0101000020E6100000863C821B296652C073F56393FCBA4640,627,RD-TT,Réel,45.460833,-73.596259
0101000020E61000001D8EAED2DD6452C0B3B3E89D0AD24640,628,RD-TT,Réel,45.640949,-73.576039
0101000020E6100000DC2A8881AE6752C04698A25C1AC94640,629,RD-TT,Réel,45.571117,-73.620026
0101000020E61000002C2AE274926652C01AF9BCE2A9C54640,630,RD-TT,Réel,45.544247,-73.602689
0101000020E6100000B3295778976852C00EC0064488C74640,631,RD-TT,Réel,45.558846,-73.634245
0101000020E610000087A8C29FE16452C05DFA97A432C74640,632,RD-TT,Réel,45.556233,-73.576271
0101000020E610000051A1BAB9F86452C0D2A755F487C44640,633,RD-TT,Réel,45.535399,-73.577681
0101000020E6100000FBAE08FEB76452C0B68311FB04C64640,634,RD-TT,Réel,45.547027,-73.57373
0101000020E61000009259BDC3ED6452C03674B33F50C64640,635,RD-TT,Réel,45.549324,-73.577012
0101000020E610000019C6DD205A6952C04354E1CFF0C44640,636,RD-TT,Enlevé,45.538599,-73.646126
0101000020E6100000BE672442236552C0D6AC33BE2FC64640,637,RD-TT,Enlevé,45.548332,-73.580277
0101000020E6100000B6F468AA276A52C03CF71E2E39C04640,638,RD-TT,Réel,45.501745,-73.658671
0101000020E610000043C5387F136452C086E63A8DB4BE4640,639,RD-TT,Réel,45.489885,-73.56369
0101000020E61000004F57772CB66552C04339D1AE42C64640,640,RD-TT,Réel,45.54891,-73.589244
0101000020E61000003F390A10056752C0098B8A389DC64640,641,RD-TT,Enlevé,45.551673,-73.609684
0101000020E6100000B4AB90F2936752C03BFDA02E52C64640,642,RD-TT,Réel,45.549383,-73.618405
0101000020E6100000925D6919A96252C04D11E0F42EC64640,643,RD-TT,Enlevé,45.548308,-73.541571
0101000020E610000015C78157CB6352C096E7C1DD59BD4640,644,RD-TT,Réel,45.479305,-73.559286
0101000020E61000005F5FEB52236752C09CC420B072C44640,645,RD-TT,Réel,45.53475,-73.611531
0101000020E61000008F5033A48A6352C016A75A0BB3CA4640,646,RD-TT,Enlevé,45.583589,-73.555337
0101000020E6100000147651F4C06952C066D828EB37C74640,647,RD-TT,Réel,45.556394,-73.652402
0101000020E6100000904B1C79206252C0890AD5CDC5C74640,648,RD-TT,Réel,45.560724,-73.533232
0101000020E6100000145D177E706752C041446ADAC5C64640,649,RD-TT,Réel,45.552913,-73.616241
0101000020E6100000BCCE86FC336652C027DE019EB4C44640,650,RD-TT,Réel,45.536762,-73.596923
0101000020E6100000095053CBD66352C082C7B7770DC24640,651,RD-TT,Réel,45.516036,-73.559985
0101000020E61000006DE179A9D86252C087527B116DC74640,652,RD-TT,Réel,45.558016,-73.544474
0101000020E6100000882EA86F996752C0BD73284355CA4640,653,RD-TT,Réel,45.580727,-73.61874
0101000020E6100000E75608ABB16252C04145D5AF74C64640,654,RD-TT,Réel,45.550436,-73.542094
0101000020E6100000FB93F8DC096252C04ED367075CCD4640,655,RD-TT,Enlevé,45.604371,-73.531852
0101000020E61000009BE3DC26DC6452C08F6E844545BE4640,656,RD-TT,Réel,45.486489,-73.575937
0101000020E610000004C6FA06266552C05C77F35487C64640,657,RD-TT,Enlevé,45.551005,-73.580446
0101000020E6100000C896E5EB326352C05646239F57C64640,658,RD-TT,Réel,45.549549,-73.549983
0101000020E61000009F909DB7B16752C085CC9541B5C34640,659,RD-TT,Réel,45.528969,-73.620222
0101000020E610000061AA99B5146852C0E84EB0FF3AC54640,660,RD-TT,Réel,45.540863,-73.626264
0101000020E610000005C58F31776452C03485CE6BECBC4640,661,RD-TT,Enlevé,45.475965,-73.569775
0101000020E6100000CE8B135FED6452C0E31934F44FC64640,662,RD-TT,Réel,45.549315,-73.576988
0101000020E6100000D74FFF59F36452C0F81A82E332C84640,663,RD-TT,Réel,45.564053,-73.577353
0101000020E61000008962F206986252C0F607CA6DFBC44640,664,RD-TT,Réel,45.538923,-73.540529
0101000020E610000023F59ECA696552C036AE7FD767C84640,665,RD-TT,Réel,45.565669,-73.584582
0101000020E6100000BE2EC37FBA6352C0899AE8F351C64640,666,RD-TT,Réel,45.549376,-73.558258
0101000020E610000029232E008D6552C02426A8E15BC44640,667,RD-TT,Réel,45.534054,-73.586731
0101000020E610000030F0DC7BB86452C02AADBF2500C14640,668,RD-TT,Réel,45.507817,-73.57376
0101000020E6100000287CB60E0E6152C0DBDFD91EBDCD4640,669,RD-TT,Réel,45.607334,-73.516483
0101000020E6100000EC504D49D66252C05D1ABFF04AC64640,670,RD-TT,Réel,45.549162,-73.544329
0101000020E61000003DEE5BAD136452C086E63A8DB4BE4640,671,RD-TT,Enlevé,45.489885,-73.563701
0101000020E61000005CAAD216D76452C067EE21E17BC54640,672,RD-TT,Réel,45.542843,-73.575628
0101000020E6100000DB6B41EF8D6652C05C035B2558C44640,673,RD-TT,Réel,45.53394,-73.602413
0101000020E6100000F01472A59E6752C0A7406667D1BF4640,674,RD-TT,Réel,45.498578,-73.619058
0101000020E61000005CE84A04AA6652C0D00F238447C34640,675,RD-TT,Réel,45.52562,-73.604127
0101000020E6100000A8A9656B7D6352C0A81ABD1AA0C44640,676,RD-TT,Réel,45.536136,-73.55453
0101000020E6100000C6DE8B2FDA6352C0FBAD9D2809C54640,677,RD-TT,Réel,45.539342,-73.560192
0101000020E6100000D5CBEF34996652C006DA1D520CC84640,678,RD-TT,Réel,45.562876,-73.603101
0101000020E610000006685BCD3A6552C08C2D043928C14640,679,RD-TT,Réel,45.50904,-73.581714
0101000020E6100000B2BCAB1E306352C083BF5FCC96C64640,680,RD-TT,Réel,45.551477,-73.549812
0101000020E61000000BEC3191D26252C0D73043E389C64640,681,RD-TT,Réel,45.551083,-73.544102
0101000020E610000076DF313CF66452C0E1D4079277C24640,682,RD-TT,En conception,45.519274,-73.577529
0101000020E610000088BEBB95256452C08CD7BCAAB3C24640,683,RD-TT,Réel,45.521108,-73.564794
0101000020E6100000349F73B7EB6352C0056D72F8A4C54640,684,RD-TT,Réel,45.544097,-73.561262
0101000020E610000087FD9E58A76352C02750C42286BD4640,685,RD-TT,Réel,45.480656,-73.557089
0101000020E6100000C11C3D7E6F6452C09C31CC09DABE4640,686,RD-TT,Réel,45.491029,-73.569305
0101000020E61000000F09DFFB1B6252C0DF4F8D976EC64640,687,RD-TT,Réel,45.55025,-73.532958
0101000020E6100000F70489EDEE6252C0A1664815C5C54640,688,RD-TT,En conception,45.545077,-73.545833
0101000020E61000002769FE98D66452C07825C9737DC54640,689,RD-TT,Réel,45.542891,-73.575598
0101000020E6100000D4282499D56352C0E2033BFE0BC24640,690,RD-TT,Réel,45.515991,-73.559912
0101000020E6100000745FCE6C576552C0CD3B4ED191C24640,691,RD-TT,Réel,45.520075,-73.583461
0101000020E6100000EA42ACFE086552C09835B1C057C84640,692,RD-TT,Réel,45.565178,-73.578674
0101000020E6100000A2B3CC22146852C095F430B43AC54640,693,RD-TT,Réel,45.540854,-73.626229
0101000020E61000005262D7F6766352C0CEA623809BBD4640,694,RD-TT,Réel,45.481308,-73.554136
0101000020E610000072512D228A6552C0BB9C121093C24640,695,RD-TT,Archive,45.520113,-73.586556
0101000020E6100000A13028D3686052C06E693524EED14640,696,RD-TT,Enlevé,45.64008,-73.506398
0101000020E6100000AE122C0E676252C0D32EA699EEC54640,697,RD-TT,Réel,45.546344,-73.53754
0101000020E6100000056C0723F66152C0A96BED7DAACA4640,698,RD-TT,Réel,45.583328,-73.530648
0101000020E61000006743FE99416652C06B80D250A3C44640,699,RD-TT,Réel,45.536234,-73.597754
0101000020E6100000ECF82F10046152C0408864C8B1CD4640,700,RD-TT,Réel,45.606988,-73.515873
0101000020E6100000CA1649BBD16552C08AE3C0ABE5C24640,701,RD-TT,Réel,45.522634,-73.590926
0101000020E6100000FD2D01F8A76352C0ADA7565F5DC34640,702,RD-TT,Réel,45.526287,-73.557127
0101000020E610000087342A70B26452C0CA6E66F4A3C14640,703,RD-TT,Réel,45.512816,-73.573391
0101000020E610000096CB46E7FC6252C0287FF78E1AC54640,704,RD-TT,Enlevé,45.539873,-73.546686
0101000020E610000042B0AA5E7E6852C08675E3DD91C34640,705,RD-TT,Enlevé,45.527889,-73.632713
0101000020E6100000F3FFAA23476652C00ED8D5E429C34640,706,RD-TT,Réel,45.524716,-73.598092
0101000020E61000005A46EA3D956A52C063EFC517EDC74640,707,RD-TT,Réel,45.561923,-73.665359
0101000020E610000014967840D96252C082C98D226BC74640,708,RD-TT,Réel,45.557957,-73.54451
0101000020E6100000F0FACC599F6D52C065C746205EC34640,709,RD-TT,Réel,45.52631,-73.712851
0101000020E610000062F6B2EDB46752C02504ABEAE5C54640,710,RD-TT,Réel,45.546079,-73.620418
0101000020E6100000EF022505166652C0D0B52FA017BA4640,711,RD-TT,Réel,45.453846,-73.595094
0101000020E61000001898158A746252C012C138B874C64640,712,RD-TT,Archive,45.550437,-73.538363
0101000020E6100000CBBDC0AC506B52C003CE52B29CC44640,713,RD-TT,Réel,45.536032,-73.676799
0101000020E6100000B3B794F3C56752C003965CC5E2C34640,714,RD-TT,Réel,45.530358,-73.621457
0101000020E61000005F622CD32F6452C034A1496249BD4640,715,RD-TT,Réel,45.478802,-73.565419
0101000020E610000064CDC820776252C0C3EFA65B76C64640,716,RD-TT,Archive,45.550487,-73.538521
0101000020E6100000185FB4C70B6352C0AF08FEB792C34640,717,RD-TT,Réel,45.527915,-73.547594
0101000020E61000008E791D71C86652C0D368723106C44640,718,RD-TT,Réel,45.531439,-73.605984
0101000020E6100000AB24B20FB26452C0C37DE4D6A4C14640,719,RD-TT,Réel,45.512843,-73.573368
0101000020E610000058FE7C5BB06352C00FEECEDA6DC14640,720,RD-TT,Réel,45.511165,-73.557639
0101000020E61000000EF3E505D86452C02EAD86C43DBE4640,721,RD-TT,Réel,45.48626,-73.575685
0101000020E610000099F4F752786352C06937FA980FC04640,722,RD-TT,Enlevé,45.500476,-73.554219
0101000020E61000009563B2B8FF6D52C030B8E68EFEC34640,723,RD-TT,Réel,45.531206,-73.718733
0101000020E610000050560C57076152C0C18F6AD8EFCD4640,724,RD-TT,Enlevé,45.608882,-73.516073
0101000020E6100000A9A5B915C26452C0CE380D5185C54640,725,RD-TT,Réel,45.543131,-73.574346
0101000020E6100000C5E3A25A446352C05E4D9EB29AC24640,726,RD-TT,Réel,45.520346,-73.551047
0101000020E6100000D3F88557926852C007793D9814BF4640,727,RD-TT,Enlevé,45.492816,-73.633932
0101000020E6100000A818E76F426552C0E25AED612FC44640,728,RD-TT,Réel,45.532696,-73.58218
0101000020E61000007847C66AF36552C0B64DF1B8A8C24640,729,RD-TT,En conception,45.520774,-73.592982
0101000020E6100000064A0A2C806452C0EF92382BA2C24640,730,RD-TT,Réel,45.520574,-73.570323
0101000020E6100000E751F17F476452C0128942CBBAC94640,731,RD-TT,Réel,45.576013,-73.566864
0101000020E61000001F65C405A06652C0003961C268C44640,732,RD-TT,Réel,45.534447,-73.603517
0101000020E61000002B508BC1C36252C0F2B22616F8C44640,733,RD-TT,Réel,45.538821,-73.543198
0101000020E610000017B6662B2F6352C0AD86C43D96C64640,734,RD-TT,Réel,45.55146,-73.549754
0101000020E6100000C2FBAA5CA86252C09337C0CC77C64640,735,RD-TT,Archive,45.550531,-73.541526
0101000020E61000000725CCB4FD6752C0C190D5AD9EBD4640,736,RD-TT,Réel,45.481405,-73.62486
0101000020E6100000B0027CB7796452C0DCD440F339C94640,737,RD-TT,Réel,45.572081,-73.569929
0101000020E6100000B709F7CABC6052C0F25D4A5D32CE4640,738,RD-TT,Enlevé,45.610912,-73.511523
0101000020E6100000D769A4A5F26352C0FB1EF5D72BC64640,739,RD-TT,Réel,45.548213,-73.561685
0101000020E6100000AA454431796252C0340F60915FC74640,740,RD-TT,Réel,45.557604,-73.538647
0101000020E6100000DF3653211E6552C0EECEDA6D17C64640,741,RD-TT,Réel,45.54759,-73.579964
0101000020E61000005EBA490C026652C098689082A7C24640,742,RD-TT,Réel,45.520737,-73.593875
0101000020E61000004AED45B41D6152C071C79BFC16CD4640,743,RD-TT,Enlevé,45.602264,-73.517438
0101000020E6100000FEEF880AD56852C0B8E7F9D346C94640,744,RD-TT,Réel,45.572474,-73.638003
